SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL41032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,0,7,3,9,14,11,18,22,8,0,80,0,0,0,0,0,0,0,0,10,3,9,18,13,21,22,13,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,8,19,20,6,4,80,0,0,3,0,0,0,0,3,12,9,6,12,8,21,18,12,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,0,0,0,7,9,13,27,15,43,43,18,0,163,0,0,3,0,0,0,3,3,16,9,17,25,20,46,39,18,9,185
SAL41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,3,8,6,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,3,7,0,0,0,37,0,0,0,0,0,0,0,0,7,9,10,13,5,12,5,0,0,47
SAL41034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,12,19,20,9,5,14,4,3,84,0,0,0,0,0,0,0,0,10,16,19,27,12,8,14,6,6,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,15,10,12,9,5,5,87,0,0,0,0,0,0,0,0,4,19,15,15,12,12,9,5,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,30,32,36,20,18,19,7,8,178,5,0,0,3,0,0,0,3,16,35,32,41,26,24,25,10,15,195
SAL41035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,21,28,10,0,83,0,5,0,7,21,28,10,0,83,226,253,232,236,221,155,99,14,1435,13,3,5,18,3,12,7,0,66,237,262,240,258,246,197,114,18,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,3,3,0,0,19,0,0,3,3,3,3,0,0,20,234,250,244,235,270,234,119,37,1626,10,7,9,7,11,9,6,3,68,242,266,253,247,282,245,128,37,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,8,29,39,9,0,98,0,6,5,13,29,39,9,0,102,455,502,479,470,486,388,222,48,3058,24,18,16,30,17,17,12,3,134,480,522,501,510,531,445,246,56,3290
SAL41036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,8,0,0,0,0,0,0,0,0,4,0,0,3,6,4,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,0,0,0,4,0,0,0,5,0,0,0,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,10,5,0,21,0,0,0,0,4,0,0,0,11,0,0,3,4,9,10,5,0,32
SAL41037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,43,10,8,99,0,0,6,6,22,43,10,8,99,56,35,63,66,137,205,96,19,675,3,3,9,7,12,11,12,4,51,60,39,75,78,167,257,122,32,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,0,16,0,0,0,0,6,4,4,0,18,54,49,78,86,202,232,108,30,839,3,5,3,7,8,16,4,0,46,58,54,78,97,212,253,111,33,904,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,6,12,28,48,12,9,114,3,0,6,12,32,48,12,9,116,111,85,140,159,334,439,200,46,1518,6,3,8,7,16,22,19,8,96,116,93,152,180,379,513,233,62,1732
SAL41038,3,11,4,3,0,0,0,0,26,0,0,0,5,5,0,0,0,11,0,3,6,17,15,51,34,21,152,6,16,13,20,14,51,34,21,188,537,524,340,282,329,338,178,58,2587,52,24,20,14,19,21,22,14,181,593,568,372,315,362,415,236,93,2948,0,0,4,0,0,0,0,0,4,6,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,7,17,5,0,3,0,10,0,0,7,30,703,529,359,297,349,422,284,125,3067,91,26,16,17,21,29,16,60,268,801,557,377,319,373,450,303,196,3363,4,11,6,5,0,0,0,0,30,0,0,0,5,0,0,0,0,15,0,5,12,24,17,53,39,28,170,9,19,14,27,20,53,39,28,212,1242,1054,695,573,670,757,466,190,5653,142,52,39,33,36,54,41,69,453,1392,1124,750,632,732,863,544,287,6316
SAL41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,3,0,18,0,0,0,3,4,11,3,0,18,17,24,36,37,47,47,32,0,238,0,3,4,7,7,6,3,0,31,16,23,38,40,58,61,41,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,42,32,64,57,23,9,274,0,0,6,0,3,0,4,3,20,18,23,48,34,73,58,28,15,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,3,0,18,0,0,0,3,4,11,3,0,18,35,51,77,64,115,105,54,13,513,3,3,7,13,14,12,9,3,51,38,51,83,74,129,121,67,16,586
SAL41040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,3,0,18
SAL41041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,15,17,8,57,0,0,7,8,8,15,17,8,55,132,65,123,167,172,165,84,22,926,0,6,5,17,27,30,7,0,86,135,65,130,185,204,213,109,26,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,143,67,163,177,203,196,105,43,1102,0,0,5,5,25,23,7,4,71,146,73,169,186,229,218,116,48,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,15,19,8,59,0,0,3,8,7,15,19,8,60,274,130,287,345,379,355,187,65,2030,7,8,4,21,49,52,14,4,156,281,140,297,371,434,429,223,73,2248
SAL41042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
SAL41043,0,3,3,0,0,0,0,0,11,0,0,0,5,0,0,0,0,4,0,5,14,19,38,74,25,13,184,0,10,13,18,39,74,25,13,198,271,231,295,285,466,424,140,27,2131,7,9,8,10,13,10,6,7,69,278,254,313,324,518,508,174,39,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,14,4,0,33,0,5,3,0,7,14,4,0,39,250,243,296,359,505,449,188,68,2358,0,8,7,14,12,14,8,4,73,257,254,311,370,530,471,201,74,2467,3,3,0,0,0,0,0,0,13,0,0,0,5,7,0,0,0,4,0,11,11,22,46,84,31,13,215,5,19,18,28,51,84,31,13,238,514,481,586,644,971,871,331,92,4493,10,10,11,28,24,25,11,8,138,536,507,619,692,1045,976,373,116,4862
SAL41044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,4,32,0,0,0,0,5,8,11,4,32,14,10,23,18,30,47,33,13,191,0,0,0,0,0,11,14,7,37,15,8,23,22,43,72,58,26,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,14,17,45,55,51,25,233,0,0,0,0,0,7,6,22,43,13,22,11,17,43,66,58,44,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,3,38,0,0,0,0,7,8,11,3,38,20,28,30,39,74,103,89,36,427,0,0,0,0,5,21,22,30,79,23,28,35,39,84,142,118,71,542
SAL41045,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,0,0,8,18,16,26,70,0,3,0,3,8,18,16,26,76,216,289,237,181,148,114,90,79,1350,8,6,10,3,5,0,3,6,41,223,299,254,189,158,133,104,110,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,7,197,287,224,183,162,168,165,215,1597,8,10,8,0,3,3,9,10,47,205,294,224,189,159,174,175,228,1648,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,4,8,16,16,31,76,0,3,0,3,8,16,16,31,82,415,577,457,365,306,287,258,295,2947,12,13,19,4,6,4,12,14,80,428,589,478,371,320,305,283,339,3118
SAL41046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,0,0,4,5,0,8,8,10,15,21,33,30,7,5,129,0,0,3,0,3,0,0,0,11,11,16,22,18,34,33,11,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,19,10,28,21,7,3,119,3,0,4,3,0,3,0,0,13,15,18,14,17,28,21,7,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,13,0,0,0,0,0,4,5,0,13,24,25,31,30,64,47,15,5,246,4,5,5,3,3,5,0,0,18,28,34,35,39,61,55,20,11,273
SAL41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,18
SAL41048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,8,0,0,9,20,18,12,22,23,13,4,6,114,0,0,0,3,3,0,0,0,10,20,24,8,21,23,21,8,6,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,13,20,19,13,10,3,113,0,0,4,0,0,0,0,0,7,18,19,15,21,27,13,10,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,9,0,0,0,0,3,8,0,0,9,35,42,24,39,40,27,12,4,227,0,0,0,4,4,0,0,0,14,36,41,24,40,50,34,12,4,254
SAL41050,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,4,5,6,4,18,13,9,54,5,4,9,10,4,18,13,9,69,241,375,363,201,169,109,60,20,1548,70,224,195,89,46,15,16,3,656,313,617,560,301,223,140,90,34,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,215,340,351,208,173,162,102,37,1593,25,101,104,44,17,8,8,3,306,245,442,449,251,187,173,113,44,1901,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,4,5,6,8,19,13,9,59,3,7,9,10,8,19,13,9,75,454,716,717,413,342,270,168,61,3134,99,328,287,133,63,22,19,10,961,554,1056,1015,552,407,314,198,73,4175
SAL41051,0,6,13,17,0,0,0,0,38,0,0,0,4,0,0,0,0,11,0,4,7,8,8,14,10,0,51,4,15,20,24,11,14,10,0,98,198,153,233,193,157,93,50,3,1084,0,5,3,0,0,3,0,0,14,202,168,257,222,165,113,61,7,1200,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,13,0,8,8,4,0,0,0,0,18,177,165,245,253,182,136,52,25,1238,5,3,3,4,8,3,0,0,23,180,175,256,264,185,140,57,25,1282,0,9,16,18,0,0,0,0,44,0,3,0,4,0,0,0,0,15,0,8,11,6,11,13,10,0,60,5,23,26,30,10,13,10,0,120,372,318,478,447,338,234,109,27,2324,7,4,12,4,5,0,0,0,35,383,350,510,485,353,253,119,26,2480
SAL41052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,34,25,29,47,30,25,16,5,207,0,5,0,0,0,0,0,0,9,36,26,35,53,37,23,14,5,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,4,0,0,0,0,6,27,24,32,47,32,26,10,3,194,0,0,0,0,0,4,0,0,10,26,26,33,57,33,30,10,3,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,0,0,4,3,0,0,0,0,8,54,46,65,96,64,53,25,4,404,5,5,5,5,3,7,0,0,20,56,55,68,105,69,54,23,4,432
SAL41053,0,4,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,5,0,4,14,15,13,38,30,15,124,4,15,9,18,15,38,30,15,140,317,496,429,307,324,312,173,32,2389,22,37,18,19,14,11,5,5,126,338,540,464,343,351,356,208,53,2656,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,5,5,3,0,0,15,0,0,0,5,5,3,0,0,18,359,583,403,338,409,412,217,69,2792,21,36,19,11,18,11,10,8,132,377,621,423,350,438,425,226,80,2943,5,4,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,10,0,9,14,17,19,37,30,15,137,0,19,10,18,24,37,30,15,157,675,1078,832,648,734,718,385,107,5178,39,68,40,32,30,24,18,7,262,716,1162,885,698,789,780,433,136,5596
SAL41054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,23,15,11,56,4,0,5,4,11,23,15,11,62,153,86,120,118,162,127,100,17,890,14,7,7,3,6,0,3,0,39,167,92,131,128,177,149,118,26,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,195,103,117,152,170,160,122,44,1063,8,14,5,0,8,5,12,5,54,209,114,126,156,181,164,129,47,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,10,24,20,9,66,4,6,3,3,10,24,20,9,73,349,178,242,269,335,285,223,62,1950,25,19,10,10,11,7,8,5,91,374,199,262,282,356,312,253,77,2110
SAL41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,10,3,0,0,0,36,0,3,3,5,0,5,0,0,17,4,18,13,14,3,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,4,0,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,10,5,0,0,0,41,0,3,8,5,0,5,0,0,20,3,16,17,14,3,9,0,0,63
SAL41057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,7,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,3,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,9,5,0,0,0,29,0,0,0,0,0,0,0,0,0,7,11,3,9,5,0,0,0,29
SAL41058,0,0,4,3,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,3,9,14,22,63,37,22,172,0,3,12,18,27,63,37,22,179,373,375,358,358,348,365,220,68,2471,13,10,18,11,9,17,12,9,84,377,381,382,397,384,440,270,94,2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,14,0,0,36,0,0,5,9,7,14,0,0,37,362,349,430,423,431,477,318,146,2937,10,8,13,11,19,17,14,3,86,375,357,446,441,456,508,333,154,3058,0,0,3,3,0,0,0,0,5,0,0,0,3,7,0,0,0,5,0,5,11,29,27,72,45,21,206,0,5,14,32,33,72,45,21,218,730,723,787,787,781,850,535,216,5406,20,13,27,21,25,33,24,11,167,754,737,830,834,843,948,603,244,5796
